ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default payment next month (y-truth),Final Calculation,Profit - Status,Favor/Unfavor(y-pred)
3743,180000,2,2,2,44,0,87.68055556,approved,favorable
3546,70000,1,2,2,44,1,31.01571429,rejected,unfavorable
3303,220000,1,3,1,44,0,100,approved,favorable
3715,120000,2,2,1,44,1,89.675,rejected,favorable
3504,180000,2,1,2,44,1,87.12277778,rejected,favorable
3268,330000,2,1,2,44,1,22.66030303,rejected,unfavorable
3781,100000,1,5,3,44,0,59.801,approved,favorable
3697,50000,1,1,2,44,1,-12.664,rejected,unfavorable
3248,500000,2,1,2,44,0,25.9958,approved,unfavorable
3442,260000,1,2,2,44,0,62.72423077,approved,favorable
3536,230000,2,1,1,44,1,89.67130435,rejected,favorable
3567,50000,2,1,2,44,0,82.976,approved,favorable
3290,280000,2,1,1,44,0,18.58214286,approved,unfavorable
3541,340000,2,2,1,44,0,31.60176471,approved,unfavorable
3229,240000,2,2,1,44,0,93.53583333,approved,favorable
3598,20000,1,3,3,44,1,34.865,rejected,unfavorable
3794,210000,2,1,1,44,0,93.78333333,approved,favorable
3478,30000,1,3,1,44,0,71.48,approved,favorable
3416,500000,1,3,2,44,0,97.17,approved,favorable
3850,80000,1,3,2,44,0,26.7425,approved,unfavorable
3793,430000,2,5,2,44,0,-40.92767442,approved,unfavorable
3349,160000,1,3,2,44,0,100,approved,favorable
3735,220000,2,2,1,44,0,11.19772727,approved,unfavorable
3264,250000,2,2,1,44,0,82.2148,approved,favorable
3785,50000,2,3,1,44,0,79.204,approved,favorable
3673,600000,2,3,2,44,0,77.47016667,approved,favorable
3326,380000,2,1,2,44,0,6.093157895,approved,unfavorable
3449,200000,2,1,1,44,0,67.24,approved,favorable
3517,50000,1,3,3,44,0,16.49,approved,unfavorable
3195,220000,1,2,1,44,0,4.207727273,approved,unfavorable
3429,80000,2,2,1,44,0,42.96375,approved,unfavorable
3616,140000,1,1,1,44,0,37.82357143,approved,unfavorable
3390,310000,2,2,2,44,0,98.25322581,approved,favorable
3278,380000,1,3,1,44,0,89.78184211,approved,favorable
3321,130000,1,2,1,44,1,78.57153846,rejected,favorable
3650,290000,2,3,1,44,0,99.09827586,approved,favorable
3200,50000,2,2,1,44,0,97.834,approved,favorable
3262,240000,2,1,1,44,0,24.28875,approved,unfavorable
3188,20000,2,2,3,44,1,78,rejected,favorable
3680,450000,2,2,1,44,0,101.6797778,approved,favorable
3480,90000,2,1,1,44,0,99.40111111,approved,favorable
3669,160000,2,3,1,44,1,89.0625,rejected,favorable
3747,160000,2,2,1,44,1,89.235,rejected,favorable
3257,40000,2,2,1,44,0,82.425,approved,favorable
3410,30000,1,3,2,44,0,17.7,approved,unfavorable
3646,50000,2,3,1,44,0,9.618,approved,unfavorable
3811,110000,2,3,0,44,1,56.69181818,rejected,favorable
3847,500000,1,1,1,44,0,79.901,approved,favorable
3689,230000,1,1,1,44,0,102.2665217,approved,favorable
3305,500000,1,2,1,44,0,82.4564,approved,favorable
3300,100000,1,3,1,44,0,71.924,approved,favorable
3640,350000,2,1,2,44,1,5.071428571,rejected,unfavorable
3223,30000,1,3,1,44,1,42.80333333,rejected,unfavorable
3610,270000,1,2,1,44,1,23.57333333,rejected,unfavorable
3199,180000,2,2,1,44,0,99.99277778,approved,favorable
3777,130000,1,3,1,44,0,9.286923077,approved,unfavorable
3643,500000,2,3,2,44,0,100.255,approved,favorable
3644,280000,2,4,1,44,1,92.495,rejected,favorable
3520,100000,1,2,2,44,1,70.629,rejected,favorable
3788,500000,2,1,2,44,0,96.1258,approved,favorable
3165,50000,1,1,2,44,0,1.814,approved,unfavorable
3419,40000,1,2,1,44,0,12.7075,approved,unfavorable
3461,210000,1,3,1,44,0,99.6547619,approved,favorable
3498,250000,1,2,1,44,0,1.5284,approved,unfavorable
3827,340000,2,1,2,44,0,99.83852941,approved,favorable
3175,50000,2,3,1,44,0,93.462,approved,favorable
3482,150000,1,1,2,44,0,92.95133333,approved,favorable
3529,170000,2,3,2,44,1,92.43647059,rejected,favorable
3427,200000,2,1,2,44,0,100,approved,favorable
3462,80000,1,3,2,44,0,88.56125,approved,favorable
3803,210000,2,2,1,44,0,60.09095238,approved,favorable
3291,180000,2,2,1,44,0,16.00777778,approved,unfavorable
3239,480000,1,1,1,44,0,29.99416667,approved,unfavorable
3424,240000,1,2,1,44,0,102.4204167,approved,favorable
3417,150000,1,1,2,44,0,91.63066667,approved,favorable
3420,130000,1,5,1,44,1,33.83076923,rejected,unfavorable
3288,150000,1,2,2,44,0,4.233333333,approved,unfavorable
3683,170000,2,1,1,44,0,100,approved,favorable
3489,130000,2,6,1,44,1,3.407692308,rejected,unfavorable
3481,250000,2,2,1,44,0,98.7572,approved,favorable
3658,30000,2,3,1,44,0,7.26,approved,unfavorable
3676,230000,2,1,2,44,0,4.35826087,approved,unfavorable
3662,440000,2,2,1,44,0,88.51181818,approved,favorable
3433,210000,1,3,1,44,1,80.89,rejected,favorable
3174,150000,2,2,1,44,1,93.14266667,rejected,favorable
3330,500000,2,2,2,44,0,86.5486,approved,favorable
3221,30000,1,3,1,44,1,65.93,rejected,favorable
3164,240000,1,1,2,44,1,-7.545416667,rejected,unfavorable
3263,150000,1,3,1,44,0,5.116666667,approved,unfavorable
3503,20000,2,2,3,44,1,78,rejected,favorable
3431,140000,1,2,2,44,1,31.45285714,rejected,unfavorable
3534,50000,2,2,1,44,1,85.452,rejected,favorable
3240,20000,2,2,2,44,0,78.345,approved,favorable
3635,50000,2,2,2,44,1,64.122,rejected,favorable
3309,220000,2,2,1,44,0,42.34636364,approved,unfavorable
3664,330000,2,1,2,44,1,20.75909091,rejected,unfavorable
3490,380000,2,2,1,44,0,99.72631579,approved,favorable
3452,460000,1,1,1,44,0,107.8519565,approved,favorable
3509,130000,2,3,1,44,0,3.981538462,approved,unfavorable
3694,550000,1,1,1,44,0,96.03854545,approved,favorable
3571,80000,2,2,2,44,0,73.085,approved,favorable
3453,500000,2,1,1,44,0,102.1524,approved,favorable
3728,20000,2,2,1,44,0,26.845,approved,unfavorable
3446,210000,2,2,1,44,0,58.97380952,approved,favorable
3457,50000,1,1,1,44,0,3.792,approved,unfavorable
3696,250000,1,2,2,44,0,33.172,approved,unfavorable
3574,20000,2,3,3,44,1,17.365,rejected,unfavorable
3436,30000,2,3,1,44,1,-14.60666667,rejected,unfavorable
3259,170000,1,1,1,44,0,113.2352941,approved,favorable
3545,10000,1,2,1,44,0,59.72,approved,favorable
3750,190000,2,2,2,44,0,30.72631579,approved,unfavorable
3374,100000,2,3,2,44,0,13.864,approved,unfavorable
3655,170000,2,2,2,44,1,90.29058824,rejected,favorable
3491,420000,2,3,1,44,0,101.3157143,approved,favorable
3666,500000,2,1,2,44,0,95.9096,approved,favorable
3382,50000,2,3,2,44,1,5.77,rejected,unfavorable
3203,150000,2,1,1,44,0,100,approved,favorable
3526,140000,2,2,1,44,1,3.425714286,rejected,unfavorable
3718,80000,2,3,1,44,0,100.3925,approved,favorable
3179,130000,1,2,1,44,0,77.27153846,approved,favorable
3849,500000,1,2,1,44,0,102.1216,approved,favorable
3414,180000,2,2,1,44,0,81.22222222,approved,favorable
3380,170000,1,1,1,44,1,41.20764706,rejected,unfavorable
3362,30000,2,2,1,44,0,87.36666667,approved,favorable
3838,140000,1,2,2,44,0,12.00214286,approved,unfavorable
3211,200000,1,2,1,44,0,99.805,approved,favorable
3852,80000,1,1,2,44,0,7.305,approved,unfavorable
3391,50000,1,2,1,44,0,28.528,approved,unfavorable
3273,260000,2,1,1,44,0,102.5,approved,favorable
3612,30000,1,2,2,44,1,35.13333333,rejected,unfavorable
3766,300000,1,3,1,44,0,108.3486667,approved,favorable
3757,360000,1,2,2,44,0,49.17972222,approved,unfavorable
3587,500000,2,1,1,44,0,99.7014,approved,favorable
3601,70000,1,2,1,44,1,12.43285714,rejected,unfavorable
3539,500000,2,2,1,44,0,62.6948,approved,favorable
3235,180000,1,1,1,44,0,100,approved,favorable
3314,50000,1,2,2,44,0,6.768,approved,unfavorable
3353,200000,1,1,1,44,0,67.8365,approved,favorable
3623,70000,1,1,1,44,1,68.62857143,rejected,favorable
3585,30000,2,2,2,44,0,71.58333333,approved,favorable
3789,180000,2,1,1,44,0,25.77722222,approved,unfavorable
3455,420000,2,1,2,44,0,100.1052381,approved,favorable
3387,300000,1,1,1,44,0,81.621,approved,favorable
3243,260000,1,2,2,44,0,86.78461538,approved,favorable
3670,50000,2,2,1,44,1,46.956,rejected,unfavorable
3843,300000,1,2,1,44,0,32.59633333,approved,unfavorable
3308,240000,1,1,1,44,0,99.15291667,approved,favorable
3855,230000,1,1,2,44,0,99.08130435,approved,favorable
3634,50000,2,3,2,44,1,46.464,rejected,unfavorable
3844,30000,1,2,1,44,0,62.88333333,approved,favorable
3780,180000,1,1,1,44,0,98.95055556,approved,favorable
3805,180000,2,2,1,44,0,100.0538889,approved,favorable
3441,340000,1,2,2,44,1,-1.486470588,rejected,unfavorable
3451,20000,1,2,1,44,1,9.34,rejected,unfavorable
3192,180000,1,2,1,44,0,65.155,approved,favorable
3272,290000,1,1,1,44,0,104.9431034,approved,favorable
3717,50000,2,2,1,44,0,91.502,approved,favorable
3578,180000,2,2,1,44,0,100.0127778,approved,favorable
3636,500000,2,1,1,44,0,38.2302,approved,unfavorable
3748,210000,2,2,1,44,0,84.7247619,approved,favorable
3817,60000,2,3,2,44,0,9.828333333,approved,unfavorable
3774,10000,1,5,2,44,0,21.89,approved,unfavorable
3253,210000,2,1,2,44,0,42.56428571,approved,unfavorable
3533,120000,2,3,1,44,0,87.72083333,approved,favorable
3440,250000,1,2,1,44,0,100.1592,approved,favorable
3375,100000,1,2,1,44,1,61.706,rejected,favorable
3775,50000,1,3,2,44,0,3.702,approved,unfavorable
3624,140000,1,1,2,44,0,50.81571429,approved,favorable
3379,90000,2,2,1,44,0,17.76111111,approved,unfavorable
3381,130000,2,3,1,44,0,99.51384615,approved,favorable
3508,140000,2,2,1,44,1,11.01785714,rejected,unfavorable
3475,400000,2,2,2,44,0,99.50375,approved,favorable
3564,100000,2,3,1,44,1,82.079,rejected,favorable
3537,20000,2,3,1,44,0,13.585,approved,unfavorable
3700,50000,1,2,2,44,0,8.18,approved,unfavorable
3250,70000,2,2,1,44,0,5.511428571,approved,unfavorable
3249,110000,2,3,1,44,0,-12.25454545,approved,unfavorable
3510,10000,2,3,2,44,1,-14.22,rejected,unfavorable
3722,280000,2,2,1,44,1,89.86071429,rejected,favorable
3162,270000,1,2,1,44,0,56.48888889,approved,favorable
3653,180000,2,5,1,44,0,88.38,approved,favorable
3158,240000,2,2,2,44,1,90,rejected,favorable
3492,270000,2,2,1,44,0,94.60296296,approved,favorable
3234,500000,2,1,1,44,0,100.1072,approved,favorable
3343,130000,2,2,1,44,0,27.15307692,approved,unfavorable
3307,150000,2,2,1,44,0,68.69933333,approved,favorable
3348,30000,2,3,2,44,1,12.20333333,rejected,unfavorable
3761,100000,1,2,1,44,0,100,approved,favorable
3577,500000,2,1,1,44,0,48.4862,approved,unfavorable
3293,30000,1,2,1,44,0,5.466666667,approved,unfavorable
3283,330000,2,1,1,44,0,31.65333333,approved,unfavorable
3800,20000,2,2,2,44,0,17.11,approved,unfavorable
3383,200000,2,3,1,44,0,84.62,approved,favorable
3607,100000,1,1,1,44,0,21.614,approved,unfavorable
3289,50000,2,3,1,44,1,142.702,rejected,favorable
3251,130000,1,3,1,44,0,87.90615385,approved,favorable
3403,130000,2,2,1,44,0,49.13846154,approved,unfavorable
3848,100000,1,2,2,44,1,12.542,rejected,unfavorable
3579,170000,2,3,2,44,0,100,approved,favorable
3385,200000,1,3,1,44,0,33.78,approved,unfavorable
3306,400000,1,1,1,44,0,98.8795,approved,favorable
3830,250000,2,3,1,44,0,36.1444,approved,unfavorable
3834,500000,2,1,2,44,0,103.897,approved,favorable
3377,400000,1,1,1,44,0,97.1015,approved,favorable
3552,30000,1,2,2,44,0,-46.90666667,approved,unfavorable
3791,50000,2,3,1,44,0,10.798,approved,unfavorable
3684,210000,2,3,1,44,1,90.8052381,rejected,favorable
3759,170000,1,3,1,44,0,9.944705882,approved,unfavorable
3496,50000,1,3,1,44,0,100,approved,favorable
3701,50000,1,2,1,44,1,-165.02,rejected,unfavorable
3584,350000,2,1,1,44,1,89.65571429,rejected,favorable
3409,310000,2,1,2,44,0,98.64967742,approved,favorable
3528,70000,2,2,2,44,1,-19.42285714,rejected,unfavorable
3194,20000,1,2,2,44,1,8.695,rejected,unfavorable
3538,30000,2,2,1,44,0,10.45333333,approved,unfavorable
3513,200000,1,1,1,44,0,99.18,approved,favorable
3328,100000,2,3,1,44,0,22.217,approved,unfavorable
3790,550000,2,1,2,44,0,100.6776364,approved,favorable
3622,50000,1,2,2,44,0,5.202,approved,unfavorable
3840,480000,1,2,1,44,0,102.9164583,approved,favorable
3412,200000,2,2,1,44,0,100,approved,favorable
3324,150000,2,1,1,44,1,71.82,rejected,favorable
3333,190000,1,3,1,44,0,102.9473684,approved,favorable
3210,30000,2,2,1,44,0,77.17666667,approved,favorable
3625,150000,1,1,1,44,0,98.79533333,approved,favorable
3798,140000,2,3,1,44,0,100.6557143,approved,favorable
3556,20000,2,3,1,44,0,68.98,approved,favorable
3560,380000,2,3,1,44,0,98.49105263,approved,favorable
3711,140000,1,2,1,44,0,100.9885714,approved,favorable
3181,50000,1,2,1,44,0,12.378,approved,unfavorable
3572,100000,2,2,1,44,0,99.837,approved,favorable
3833,450000,2,3,2,44,0,98.47355556,approved,favorable
3675,270000,2,1,1,44,0,101.1503704,approved,favorable
3663,500000,2,1,1,44,0,99.557,approved,favorable
3474,80000,2,3,1,44,0,7.6475,approved,unfavorable
3558,200000,2,2,1,44,0,97.12,approved,favorable
3665,250000,2,1,2,44,0,99.6436,approved,favorable
3173,260000,2,1,1,44,1,89.53269231,rejected,favorable
3384,210000,2,1,1,44,0,100.0333333,approved,favorable
3406,160000,2,3,1,44,0,108.825625,approved,favorable
3171,120000,2,1,3,44,0,48.33666667,approved,unfavorable
3784,50000,1,2,2,44,0,82.398,approved,favorable
3828,180000,2,1,1,44,0,99.92277778,approved,favorable
3230,10000,2,2,1,44,0,71.5,approved,favorable
3356,240000,1,1,1,44,1,90,rejected,favorable
3281,20000,1,3,1,44,0,67.59,approved,favorable
3519,350000,1,3,1,44,0,101.5042857,approved,favorable
3459,20000,1,3,1,44,1,32.82,rejected,unfavorable
3350,290000,1,1,2,44,0,100,approved,favorable
3812,360000,2,2,1,44,0,100,approved,favorable
3463,400000,1,2,2,44,0,98.5785,approved,favorable
3236,20000,1,3,2,44,0,96.1,approved,favorable
3569,50000,2,2,1,44,1,70.294,rejected,favorable
3214,100000,1,3,1,44,0,65.351,approved,favorable
3783,240000,1,2,1,44,0,90.62333333,approved,favorable
3831,200000,2,1,2,44,1,-9.272,rejected,unfavorable
3709,200000,1,1,1,44,0,100.4505,approved,favorable
3693,130000,1,2,1,44,1,85.97692308,rejected,favorable
3222,160000,1,1,1,44,0,6.75,approved,unfavorable
3751,160000,2,2,2,44,0,100.0025,approved,favorable
3599,80000,1,3,2,44,1,23.75375,rejected,unfavorable
3465,240000,1,2,1,44,0,20.0225,approved,unfavorable
3554,500000,1,1,1,44,0,90.7334,approved,favorable
3799,90000,2,2,1,44,1,90,rejected,favorable
3721,40000,2,2,2,44,1,5.0875,rejected,unfavorable
3363,500000,2,1,2,44,0,101.0436,approved,favorable
3731,180000,2,4,1,44,0,19.28777778,approved,unfavorable
3302,230000,1,1,1,44,0,100,approved,favorable
3177,130000,2,3,1,44,0,19.61076923,approved,unfavorable
3738,200000,2,3,1,44,1,90,rejected,favorable
3166,120000,1,2,1,44,0,27.84166667,approved,unfavorable
3742,210000,2,1,1,44,0,48.65857143,approved,unfavorable
3744,150000,2,2,2,44,0,77.3,approved,favorable
3727,500000,2,1,1,44,0,78.4126,approved,favorable
3341,80000,2,3,1,44,0,112.8125,approved,favorable
3705,110000,1,2,1,44,0,27.8,approved,unfavorable
3702,210000,1,1,1,44,0,42.32809524,approved,unfavorable
3692,200000,1,1,1,44,0,64.095,approved,favorable
3163,310000,1,2,1,44,0,67.93645161,approved,favorable
3586,80000,2,3,1,44,0,62.47125,approved,favorable
3832,210000,2,1,1,44,0,66.91142857,approved,favorable
3716,70000,2,3,1,44,0,88.35142857,approved,favorable
3407,80000,2,1,1,44,0,18.09375,approved,unfavorable
3299,150000,2,2,1,44,0,89.53066667,approved,favorable
3516,200000,1,1,1,44,1,89.6725,rejected,favorable
3254,360000,1,3,1,44,1,89.44944444,rejected,favorable
3471,240000,2,2,1,44,0,92.305,approved,favorable
3473,30000,1,2,3,44,1,79.61333333,rejected,favorable
3615,70000,1,2,1,44,0,81.85428571,approved,favorable
3274,230000,2,2,1,44,0,14.14695652,approved,unfavorable
3352,10000,2,2,2,44,1,90,rejected,favorable
3734,100000,2,2,1,44,0,90.939,approved,favorable
3361,170000,2,1,1,44,0,96.84411765,approved,favorable
3485,50000,1,3,1,44,0,72.308,approved,favorable
3746,160000,2,2,2,44,0,31.994375,approved,unfavorable
3740,50000,2,3,2,44,0,16.238,approved,unfavorable
3671,220000,2,1,1,44,0,6.731363636,approved,unfavorable
3540,300000,2,3,2,44,1,90,rejected,favorable
3729,270000,2,1,1,44,0,128.2977778,approved,favorable
3767,10000,1,2,1,44,0,100,approved,favorable
3661,280000,2,2,1,44,0,96.62535714,approved,favorable
3792,180000,2,1,2,44,0,90.61611111,approved,favorable
3525,130000,2,2,2,44,1,36.55307692,rejected,unfavorable
3576,60000,2,2,1,44,0,-1.748333333,approved,unfavorable
3755,210000,1,2,1,44,1,47.34904762,rejected,unfavorable
3470,300000,1,1,1,44,0,93.29066667,approved,favorable
3434,260000,2,1,1,44,1,91.50115385,rejected,favorable
3563,50000,2,3,1,44,1,54.644,rejected,favorable
3468,60000,2,3,1,44,1,39.33333333,rejected,unfavorable
3426,30000,1,3,2,44,0,91.18,approved,favorable
3190,240000,2,2,1,44,1,91.72708333,rejected,favorable
3466,500000,1,1,1,44,0,102.1374,approved,favorable
3857,20000,1,2,1,44,0,105.34,approved,favorable
3594,180000,2,1,1,44,0,100,approved,favorable
3819,180000,2,2,1,44,0,100,approved,favorable
3255,360000,1,1,1,44,0,100,approved,favorable
3786,210000,2,2,1,44,0,43.74,approved,unfavorable
3396,50000,1,3,1,44,1,-6.8,rejected,unfavorable
3603,50000,1,2,1,44,1,91.9,rejected,favorable
3172,50000,1,2,1,44,0,100,approved,favorable
3476,200000,1,1,1,44,0,99.486,approved,favorable
3464,230000,2,3,1,44,0,102.23,approved,favorable
3629,50000,2,2,3,44,0,17.718,approved,unfavorable
3975,200000,2,1,1,45,1,83.3845,rejected,favorable
4360,20000,1,3,2,45,0,17.445,approved,unfavorable
4450,300000,2,4,2,45,0,100.5563333,approved,favorable
3953,50000,1,2,2,45,0,13.82,approved,unfavorable
4142,220000,1,1,1,45,0,103.8845455,approved,favorable
4344,20000,1,3,2,45,0,103.9,approved,favorable
4019,30000,1,2,1,45,1,47.52,rejected,unfavorable
4455,70000,1,1,2,45,0,-5.558571429,approved,unfavorable
4018,390000,2,2,1,45,1,90,rejected,favorable
3986,30000,1,1,2,45,0,12.86666667,approved,unfavorable
4090,20000,1,3,2,45,1,17.76,rejected,unfavorable
4425,300000,1,1,1,45,0,100,approved,favorable
3961,80000,2,2,1,45,0,-2.6875,approved,unfavorable
4326,500000,2,2,1,45,0,42.4732,approved,unfavorable
3865,390000,2,1,2,45,0,99.78641026,approved,favorable
4060,10000,2,3,1,45,0,100,approved,favorable
3962,300000,1,1,1,45,0,37.791,approved,unfavorable
4336,50000,2,3,1,45,0,8.462,approved,unfavorable
3945,400000,1,2,1,45,0,26.71625,approved,unfavorable
3872,140000,1,1,1,45,0,72.77428571,approved,favorable
4219,50000,1,2,2,45,0,43.282,approved,unfavorable
4054,150000,1,2,2,45,0,93.67533333,approved,favorable
4329,340000,2,1,2,45,0,84.32705882,approved,favorable
3944,500000,1,1,1,45,1,90.2618,rejected,favorable
4244,560000,2,1,1,45,0,120.5948214,approved,favorable
4301,180000,1,2,1,45,0,30.58333333,approved,unfavorable
4025,30000,1,3,2,45,0,10.64,approved,unfavorable
4089,50000,1,3,1,45,0,7.668,approved,unfavorable
4278,200000,2,3,0,45,0,77.928,approved,favorable
4276,20000,2,2,1,45,1,-17.76,rejected,unfavorable
4066,490000,1,1,1,45,1,89.44816327,rejected,favorable
4041,50000,2,2,1,45,0,10.642,approved,unfavorable
4280,260000,2,2,1,45,0,12.14192308,approved,unfavorable
4327,200000,2,2,1,45,0,95.533,approved,favorable
3909,30000,1,3,1,45,1,6.13,rejected,unfavorable
3937,50000,2,2,1,45,1,22.65,rejected,unfavorable
3900,150000,2,3,1,45,1,-0.638666667,rejected,unfavorable
4365,150000,2,3,1,45,1,-24.73866667,rejected,unfavorable
4003,270000,2,1,2,45,0,65.95296296,approved,favorable
4400,500000,1,1,1,45,0,101.6354,approved,favorable
4237,390000,2,3,2,45,0,76.37358974,approved,favorable
4384,310000,2,1,1,45,0,71.55096774,approved,favorable
4300,110000,1,2,1,45,1,-6.351818182,rejected,unfavorable
3956,90000,1,3,1,45,1,49.82,rejected,unfavorable
4434,270000,2,1,1,45,0,22.93518519,approved,unfavorable
4017,140000,2,1,1,45,0,100,approved,favorable
4001,230000,1,1,1,45,0,81.68,approved,favorable
4328,360000,2,3,2,45,1,90,rejected,favorable
4437,20000,2,2,1,45,0,56.42,approved,favorable
4112,290000,2,2,1,45,0,99.96931034,approved,favorable
4293,200000,1,1,2,45,0,95.4895,approved,favorable
3983,300000,1,1,1,45,1,89.667,rejected,favorable
4183,200000,1,2,1,45,0,55.513,approved,favorable
4452,470000,2,2,1,45,0,61.07489362,approved,favorable
4084,140000,1,2,2,45,0,74.74571429,approved,favorable
4043,280000,2,3,1,45,0,85.56607143,approved,favorable
3902,50000,1,2,2,45,0,12.878,approved,unfavorable
3915,50000,1,3,3,45,0,98.44,approved,favorable
4386,20000,2,3,2,45,1,25.915,rejected,unfavorable
4233,60000,2,2,2,45,0,7.981666667,approved,unfavorable
4020,420000,2,1,1,45,0,100.647619,approved,favorable
4304,80000,1,3,1,45,1,83.58375,rejected,favorable
3966,90000,2,2,1,45,0,85.61777778,approved,favorable
4228,120000,1,2,2,45,0,1.856666667,approved,unfavorable
4163,290000,2,2,1,45,0,52.06103448,approved,favorable
4467,10000,1,2,1,45,0,36.79,approved,unfavorable
4357,170000,1,1,1,45,0,98.46470588,approved,favorable
4052,160000,2,2,1,45,0,94.406875,approved,favorable
4256,160000,2,5,1,45,0,9.24125,approved,unfavorable
4080,50000,2,2,1,45,1,9.004,rejected,unfavorable
4125,400000,2,2,1,45,0,100.89375,approved,favorable
4361,170000,1,3,1,45,0,36.28235294,approved,unfavorable
4283,50000,1,3,1,45,0,44.626,approved,unfavorable
4149,20000,2,3,1,45,1,-1.23,rejected,unfavorable
4155,270000,1,1,1,45,0,100.102963,approved,favorable
4147,180000,2,1,1,45,1,89.13333333,rejected,favorable
3899,20000,1,2,1,45,0,100,approved,favorable
4271,300000,2,2,1,45,0,96.18166667,approved,favorable
4354,210000,1,2,1,45,1,64.19619048,rejected,favorable
3889,380000,2,1,1,45,0,109.8918421,approved,favorable
4021,190000,2,2,1,45,0,26.82263158,approved,unfavorable
4176,160000,2,1,1,45,0,34.483125,approved,unfavorable
4179,140000,2,1,1,45,0,98.70214286,approved,favorable
3913,80000,1,3,1,45,0,149.8625,approved,favorable
4191,20000,1,2,1,45,0,12.115,approved,unfavorable
4195,50000,1,2,1,45,1,-8.872,rejected,unfavorable
4185,20000,1,2,1,45,0,41.285,approved,unfavorable
4275,30000,2,3,2,45,0,100,approved,favorable
4039,200000,2,3,1,45,1,91.075,rejected,favorable
4239,30000,2,5,2,45,1,-0.926666667,rejected,unfavorable
4107,290000,2,1,1,45,0,99.77103448,approved,favorable
4331,170000,2,2,1,45,0,98.21176471,approved,favorable
4390,80000,2,2,1,45,0,19.0975,approved,unfavorable
4002,90000,2,2,1,45,0,41.05666667,approved,unfavorable
4103,20000,1,3,1,45,0,72.115,approved,favorable
4404,20000,1,3,1,45,0,-27,approved,unfavorable
4030,360000,2,3,1,45,0,59.06388889,approved,favorable
4432,310000,2,3,1,45,0,6.349354839,approved,unfavorable
4448,390000,2,5,2,45,0,54.38410256,approved,favorable
3922,50000,2,3,1,45,0,99.28,approved,favorable
4307,140000,2,3,1,45,0,99.30642857,approved,favorable
4268,230000,2,1,1,45,1,87.24,rejected,favorable
4320,200000,2,2,1,45,0,31.347,approved,unfavorable
4420,80000,1,2,1,45,0,137.1375,approved,favorable
4309,80000,2,3,1,45,0,128.82375,approved,favorable
4197,160000,2,3,1,45,0,100.033125,approved,favorable
4345,200000,1,2,1,45,1,88.75,rejected,favorable
4267,150000,2,2,1,45,0,63.84733333,approved,favorable
4227,70000,1,2,1,45,0,6.254285714,approved,unfavorable
4068,190000,2,2,1,45,0,29.72157895,approved,unfavorable
4343,360000,2,2,2,45,0,100.6944444,approved,favorable
3943,200000,2,2,1,45,1,-4.549,rejected,unfavorable
4033,30000,2,3,1,45,0,2.22,approved,unfavorable
4395,170000,2,1,1,45,0,6.418823529,approved,unfavorable
3907,80000,1,1,1,45,1,90,rejected,favorable
4428,160000,2,2,2,45,0,100,approved,favorable
4202,210000,2,2,2,45,0,100,approved,favorable
4391,160000,2,3,1,45,0,99.6825,approved,favorable
4370,360000,2,1,1,45,0,99.79277778,approved,favorable
4128,100000,1,1,1,45,0,4.974,approved,unfavorable
3941,50000,1,2,1,45,0,34.804,approved,unfavorable
4248,80000,2,2,1,45,0,3.0275,approved,unfavorable
4262,290000,2,2,1,45,0,88.01,approved,favorable
3995,140000,2,2,1,45,0,27.10714286,approved,unfavorable
4157,50000,2,2,1,45,0,4.692,approved,unfavorable
3891,160000,2,2,2,45,0,100.05625,approved,favorable
4431,50000,2,2,2,45,1,42.498,rejected,unfavorable
3970,70000,2,1,1,45,0,4.58,approved,unfavorable
4138,50000,1,2,1,45,0,58.94,approved,favorable
4048,50000,2,1,0,45,0,90.528,approved,favorable
4368,200000,2,3,0,45,0,101.0155,approved,favorable
4417,300000,1,3,1,45,0,99.85133333,approved,favorable
4194,50000,1,2,1,45,0,3.284,approved,unfavorable
3912,500000,2,1,1,45,0,99.7102,approved,favorable
4008,230000,1,3,1,45,0,16.02826087,approved,unfavorable
4378,280000,2,2,1,45,0,45.48821429,approved,unfavorable
3885,150000,1,3,2,45,0,36.68066667,approved,unfavorable
3996,260000,2,2,2,45,0,23.47038462,approved,unfavorable
4462,120000,1,2,2,45,1,36.74083333,rejected,unfavorable
4453,60000,2,2,1,45,0,4.593333333,approved,unfavorable
4363,370000,1,1,1,45,0,69.32837838,approved,favorable
4358,60000,1,2,1,45,0,-7.865,approved,unfavorable
4086,410000,1,2,1,45,0,100.422439,approved,favorable
3868,10000,1,2,1,45,1,32.61,rejected,unfavorable
4178,260000,2,1,1,45,0,98.845,approved,favorable
3862,330000,2,3,2,45,0,2.179393939,approved,unfavorable
4038,20000,1,2,1,45,0,91.745,approved,favorable
4096,80000,2,2,1,45,0,4.4725,approved,unfavorable
4094,130000,2,2,1,45,0,100,approved,favorable
4225,200000,1,1,1,45,0,99.0295,approved,favorable
4120,20000,1,2,1,45,1,-15.625,rejected,unfavorable
4032,30000,2,2,1,45,1,-6.433333333,rejected,unfavorable
4439,80000,2,3,1,45,0,76.54875,approved,favorable
4339,130000,2,2,2,45,0,6.757692308,approved,unfavorable
4130,100000,1,1,1,45,0,60.151,approved,favorable
4184,230000,1,2,1,45,0,82.27391304,approved,favorable
4062,20000,2,2,2,45,0,80.92,approved,favorable
