ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default payment next month (y-truth),Final Calculation,Profit - Status,Favor/Unfavor(y-pred)
3563,70000,2,2,2,25,1,65.02428571,rejected,favorable
3844,50000,1,2,2,25,0,15.716,approved,unfavorable
3280,20000,2,2,2,25,0,35.385,approved,unfavorable
2905,110000,1,2,2,25,0,12.86090909,approved,unfavorable
3801,60000,2,2,2,25,1,-31.35166667,rejected,unfavorable
2995,80000,2,2,2,25,0,100,approved,favorable
2870,30000,1,3,2,25,1,87.4,rejected,favorable
3256,20000,1,2,2,25,1,31.715,rejected,unfavorable
2821,150000,2,1,2,25,0,107.1413333,approved,favorable
3712,50000,2,1,2,25,0,84.676,approved,favorable
3115,70000,2,1,2,25,0,57.6,approved,favorable
3348,210000,2,1,2,25,0,99.95238095,approved,favorable
3742,170000,2,1,2,25,0,2.978823529,approved,unfavorable
3375,60000,2,3,1,25,1,-6.9,rejected,unfavorable
3497,80000,2,2,1,25,0,8.3025,approved,unfavorable
3518,330000,1,2,2,25,0,33.42151515,approved,unfavorable
3151,30000,2,2,2,25,0,16.77333333,approved,unfavorable
3094,190000,2,1,2,25,0,48.04052632,approved,unfavorable
3502,240000,1,2,2,25,0,74.69416667,approved,favorable
3456,150000,2,2,2,25,0,56.04533333,approved,favorable
3087,160000,2,2,2,25,1,-4.455625,rejected,unfavorable
3372,220000,2,2,1,25,0,38.40272727,approved,unfavorable
3846,50000,1,1,1,25,0,9.894,approved,unfavorable
3299,90000,2,2,2,25,0,70.25444444,approved,favorable
3546,90000,2,2,1,25,1,-5.856666667,rejected,unfavorable
3479,50000,2,1,2,25,0,29.772,approved,unfavorable
3370,30000,2,2,2,25,0,53.88333333,approved,favorable
3664,50000,1,2,2,25,0,91.588,approved,favorable
2921,20000,2,2,2,25,1,0.35,rejected,unfavorable
3262,210000,2,2,2,25,0,106.4309524,approved,favorable
3037,60000,1,2,2,25,0,10.67,approved,unfavorable
3294,50000,1,2,2,25,1,87.66,rejected,favorable
3506,40000,1,1,2,25,0,100.5325,approved,favorable
3384,70000,2,2,2,25,0,4.492857143,approved,unfavorable
2868,100000,2,2,2,25,1,40.889,rejected,unfavorable
3673,50000,1,2,2,25,0,88.372,approved,favorable
3835,70000,2,1,1,25,0,5.237142857,approved,unfavorable
3118,70000,2,1,2,25,0,67.52,approved,favorable
2706,20000,2,3,1,25,0,22.82,approved,unfavorable
3421,160000,2,2,2,25,0,105.94375,approved,favorable
3076,440000,2,2,2,25,1,38.76909091,rejected,unfavorable
2985,50000,1,2,2,25,0,97.436,approved,favorable
3499,80000,1,1,2,25,0,1.25,approved,unfavorable
3547,100000,2,1,2,25,0,64.917,approved,favorable
2737,40000,2,2,1,25,0,75.6175,approved,favorable
3378,20000,2,1,2,25,1,86.86,rejected,favorable
3843,20000,1,2,3,25,0,85.925,approved,favorable
3003,70000,2,2,2,25,0,74.98857143,approved,favorable
3550,70000,2,2,2,25,1,-2.125714286,rejected,unfavorable
3095,60000,2,1,2,25,0,50.845,approved,favorable
3204,150000,2,2,2,25,0,2.660666667,approved,unfavorable
3283,50000,1,1,2,25,0,18.874,approved,unfavorable
2844,50000,2,2,2,25,0,6.004,approved,unfavorable
3082,80000,1,5,1,25,0,44.57625,approved,unfavorable
3021,270000,2,2,2,25,0,91.79259259,approved,favorable
3715,100000,2,1,2,25,0,13.024,approved,unfavorable
2777,80000,2,1,2,25,0,97.16875,approved,favorable
3243,30000,1,2,2,25,1,69.49666667,rejected,favorable
3147,20000,2,1,2,25,0,29.075,approved,unfavorable
3376,20000,2,2,2,25,1,19.405,rejected,unfavorable
2949,180000,2,2,1,25,0,30.23055556,approved,unfavorable
3355,60000,2,2,1,25,1,37.33666667,rejected,unfavorable
3380,50000,2,3,2,25,1,13.718,rejected,unfavorable
3833,210000,2,2,1,25,0,34.35809524,approved,unfavorable
2964,60000,2,1,1,25,0,26.42833333,approved,unfavorable
3083,60000,1,1,2,25,0,78,approved,favorable
2881,50000,1,1,1,25,0,92.056,approved,favorable
3543,80000,2,2,2,25,0,2.02875,approved,unfavorable
2852,50000,1,1,2,25,0,32.188,approved,unfavorable
2733,220000,2,2,2,25,1,18.07681818,rejected,unfavorable
2962,50000,2,2,2,25,0,101.74,approved,favorable
2758,120000,2,1,2,25,0,96.93666667,approved,favorable
2877,70000,2,1,2,25,0,6.248571429,approved,unfavorable
2950,210000,2,4,2,25,0,16.14428571,approved,unfavorable
3323,80000,2,2,2,25,0,99.77875,approved,favorable
3770,340000,1,2,2,25,0,51.67176471,approved,favorable
3126,30000,1,2,2,25,0,100,approved,favorable
3837,140000,2,1,2,25,1,73.12642857,rejected,favorable
3576,220000,2,2,2,25,1,69.04136364,rejected,favorable
3618,30000,2,2,2,25,0,92.35666667,approved,favorable
3426,330000,2,2,1,25,0,124.4815152,approved,favorable
3554,210000,2,2,1,25,0,96.83857143,approved,favorable
3120,50000,1,2,2,25,0,19.822,approved,unfavorable
3488,130000,2,2,2,25,0,92.42615385,approved,favorable
2771,50000,2,2,2,25,1,22.416,rejected,unfavorable
3029,50000,2,1,1,25,1,32.098,rejected,unfavorable
3724,80000,2,3,2,25,0,2.745,approved,unfavorable
3291,80000,2,2,2,25,0,31.66625,approved,unfavorable
3107,50000,1,2,2,25,1,46.642,rejected,unfavorable
3570,80000,2,2,2,25,0,100,approved,favorable
3018,90000,2,2,2,25,0,13.23888889,approved,unfavorable
3261,50000,1,1,2,25,0,64.378,approved,favorable
3609,140000,2,1,2,25,0,74.14357143,approved,favorable
2789,260000,2,1,2,25,1,89.94576923,rejected,favorable
3300,80000,2,2,1,25,0,7.72875,approved,unfavorable
3163,410000,2,1,2,25,0,100.0502439,approved,favorable
3298,50000,2,2,2,25,0,36.194,approved,unfavorable
3330,150000,2,2,2,25,0,99.798,approved,favorable
3222,30000,1,2,2,25,1,73.91,rejected,favorable
3676,80000,1,2,2,25,0,0.02875,approved,unfavorable
3304,30000,2,1,2,25,0,82.62,approved,favorable
3838,180000,2,2,2,25,0,4.940555556,approved,unfavorable
2972,20000,2,2,2,25,0,94.99,approved,favorable
3121,90000,2,3,1,25,0,13.58222222,approved,unfavorable
2761,290000,2,1,2,25,1,-10.2837931,rejected,unfavorable
3870,50000,1,3,2,25,0,3.632,approved,unfavorable
3032,50000,2,2,2,25,0,41.886,approved,unfavorable
3798,80000,2,2,2,25,0,42.705,approved,unfavorable
2785,10000,1,3,2,25,1,56.07,rejected,favorable
3525,200000,1,2,2,25,0,63.2155,approved,favorable
3693,30000,2,2,1,25,0,-25.65,approved,unfavorable
3230,50000,2,1,1,25,0,80.352,approved,favorable
3533,220000,2,2,2,25,0,5.801818182,approved,unfavorable
3310,210000,2,2,2,25,0,118.5661905,approved,favorable
2925,130000,2,1,2,25,1,88.01846154,rejected,favorable
3790,30000,2,1,2,25,1,5.55,rejected,unfavorable
3008,300000,2,1,2,25,1,-15.21066667,rejected,unfavorable
3454,500000,2,1,2,25,0,90.1624,approved,favorable
3560,80000,2,1,2,25,0,99.67625,approved,favorable
2701,60000,1,2,2,25,0,101.9916667,approved,favorable
3249,300000,2,1,2,25,0,100.077,approved,favorable
3466,140000,2,1,2,25,1,89.60357143,rejected,favorable
2768,260000,2,2,2,25,1,85.62807692,rejected,favorable
3655,70000,1,1,2,25,0,78.85857143,approved,favorable
3793,50000,2,2,2,25,1,-0.862,rejected,unfavorable
3065,20000,2,2,1,25,1,-8.72,rejected,unfavorable
3757,10000,1,2,2,25,1,64.16,rejected,favorable
3437,130000,2,2,2,25,0,90.49923077,approved,favorable
3091,30000,1,2,2,25,1,7.256666667,rejected,unfavorable
3081,20000,1,2,2,25,1,-1.525,rejected,unfavorable
2878,50000,1,2,2,25,0,79.79,approved,favorable
3818,230000,2,1,2,25,0,100,approved,favorable
3532,30000,2,2,2,25,0,4.94,approved,unfavorable
3049,50000,1,2,2,25,0,26.234,approved,unfavorable
3435,280000,2,4,2,25,0,97.65214286,approved,favorable
3179,150000,2,2,2,25,0,36.55666667,approved,unfavorable
3054,420000,2,2,2,25,0,99.33238095,approved,favorable
3694,110000,2,2,2,25,0,0.468181818,approved,unfavorable
2801,20000,1,2,2,25,0,38.75,approved,unfavorable
3856,50000,1,2,2,25,1,51.936,rejected,favorable
3569,100000,2,3,2,25,0,6.003,approved,unfavorable
3241,210000,2,2,2,25,1,53.59380952,rejected,favorable
3680,50000,1,2,2,25,1,61.098,rejected,favorable
3795,30000,2,2,2,25,1,26.6,rejected,unfavorable
3534,30000,2,1,2,25,0,17.24666667,approved,unfavorable
3616,80000,2,2,2,25,0,13.63,approved,unfavorable
3734,80000,2,1,2,25,0,51.545,approved,favorable
2775,390000,2,1,2,25,0,79.61512821,approved,favorable
3815,50000,2,1,2,25,0,42.426,approved,unfavorable
2884,80000,2,1,2,25,0,97.91,approved,favorable
3538,70000,2,1,2,25,0,98.16,approved,favorable
3667,30000,1,2,2,25,0,5.526666667,approved,unfavorable
2724,50000,2,1,2,25,1,-0.108,rejected,unfavorable
3717,200000,2,1,2,25,0,11.592,approved,unfavorable
3207,180000,2,1,2,25,0,101.6966667,approved,favorable
2954,50000,2,2,2,25,1,-8.526,rejected,unfavorable
3820,420000,2,3,2,25,0,85.05380952,approved,favorable
3264,80000,2,3,1,25,0,101.32,approved,favorable
2843,60000,2,2,2,25,0,34.44833333,approved,unfavorable
3868,200000,1,2,2,25,1,18.92,rejected,unfavorable
2778,30000,2,3,2,25,0,15.77,approved,unfavorable
3275,180000,2,3,2,25,0,34.95777778,approved,unfavorable
2760,50000,2,2,2,25,0,62.582,approved,favorable
3840,70000,2,2,2,25,0,-4.524285714,approved,unfavorable
2806,30000,1,3,2,25,1,23.16666667,rejected,unfavorable
3209,90000,2,3,2,25,0,53.71333333,approved,favorable
3155,20000,2,3,2,25,1,100.99,rejected,favorable
3297,20000,2,1,2,25,0,-2.09,approved,unfavorable
3001,90000,2,2,2,25,1,45.82666667,rejected,unfavorable
2748,80000,1,1,2,25,0,98.935,approved,favorable
3342,10000,1,2,2,25,0,52.35,approved,favorable
2927,50000,2,2,2,25,0,47.144,approved,unfavorable
2779,60000,1,1,2,25,0,80.62833333,approved,favorable
2865,50000,2,2,1,25,0,4.62,approved,unfavorable
3624,200000,2,1,2,25,0,4.584,approved,unfavorable
3369,130000,2,2,2,25,0,17.31769231,approved,unfavorable
3858,60000,1,1,2,25,0,179.6233333,approved,favorable
3825,40000,2,1,2,25,0,71.5875,approved,favorable
3517,50000,1,2,2,25,0,8.572,approved,unfavorable
3434,30000,2,2,2,25,0,21.77666667,approved,unfavorable
2757,50000,2,1,2,25,0,100.454,approved,favorable
3749,30000,2,1,2,25,0,6.106666667,approved,unfavorable
3819,100000,2,2,2,25,0,3.222,approved,unfavorable
3066,120000,2,2,2,25,1,90,rejected,favorable
3848,70000,1,3,2,25,1,-9.21,rejected,unfavorable
2697,120000,2,2,2,25,0,3.090833333,approved,unfavorable
3565,130000,2,2,2,25,0,97.50538462,approved,favorable
2687,180000,2,1,2,25,0,77.72111111,approved,favorable
3447,70000,2,2,2,25,1,82.26857143,rejected,favorable
3400,140000,1,1,2,25,0,36.45357143,approved,unfavorable
3814,420000,2,2,2,25,0,103.0638095,approved,favorable
3698,150000,2,1,2,25,1,88.144,rejected,favorable
3010,310000,2,1,1,25,0,42.09064516,approved,unfavorable
3729,300000,2,2,2,25,0,100,approved,favorable
3051,30000,2,2,1,25,0,-1.156666667,approved,unfavorable
3720,50000,2,2,2,25,0,-33.762,approved,unfavorable
3443,160000,2,2,2,25,0,99.0425,approved,favorable
3849,20000,1,2,2,25,1,21.37,rejected,unfavorable
3201,130000,1,2,2,25,0,97.81461538,approved,favorable
3706,210000,2,3,2,25,1,37.71047619,rejected,unfavorable
2909,140000,2,1,2,25,1,99.82214286,rejected,favorable
2966,100000,1,2,2,25,1,-4.614,rejected,unfavorable
3093,20000,2,2,2,25,0,20.25,approved,unfavorable
3600,200000,2,1,2,25,0,95.136,approved,favorable
3377,70000,2,2,1,25,0,2.275714286,approved,unfavorable
2705,60000,1,1,2,25,0,5.298333333,approved,unfavorable
2893,50000,1,2,1,25,0,7.174,approved,unfavorable
2788,310000,2,1,2,25,1,7.873225806,rejected,unfavorable
3108,100000,2,1,2,25,0,91.835,approved,favorable
2791,180000,2,2,2,25,0,4.205555556,approved,unfavorable
3640,140000,2,1,2,25,0,64.14571429,approved,favorable
3587,110000,2,2,2,25,0,67.13454545,approved,favorable
3389,50000,1,2,2,25,1,61.018,rejected,favorable
2902,20000,1,1,2,25,1,90,rejected,favorable
2826,130000,2,2,2,25,0,100.3,approved,favorable
2871,30000,2,1,2,25,1,68.86333333,rejected,favorable
3583,90000,2,2,2,25,0,100,approved,favorable
3425,130000,2,2,2,25,0,-5.356153846,approved,unfavorable
3480,70000,2,1,2,25,1,42.69,rejected,unfavorable
3084,110000,1,1,2,25,0,44.06,approved,unfavorable
3765,50000,1,1,2,25,0,6.328,approved,unfavorable
3453,160000,2,2,1,25,0,29.535,approved,unfavorable
2782,20000,1,2,2,25,1,30.52,rejected,unfavorable
3469,80000,2,5,1,25,0,11.65,approved,unfavorable
3683,50000,1,2,2,25,0,3.56,approved,unfavorable
3111,210000,1,2,2,25,0,54.83952381,approved,favorable
3398,30000,1,3,2,25,0,29.75,approved,unfavorable
2845,120000,1,3,2,25,0,38.64583333,approved,unfavorable
3070,360000,2,2,2,25,0,8.500555556,approved,unfavorable
2937,50000,2,2,1,25,1,25.448,rejected,unfavorable
3665,50000,1,3,2,25,0,8.746,approved,unfavorable
2695,20000,2,1,2,25,1,44.16,rejected,unfavorable
3782,270000,2,1,2,25,0,100.2181481,approved,favorable
3603,90000,2,2,2,25,1,20.08444444,rejected,unfavorable
3327,20000,2,2,2,25,1,57.915,rejected,favorable
3601,170000,2,2,2,25,1,76.38176471,rejected,favorable
3169,20000,1,2,2,25,0,4.245,approved,unfavorable
3153,50000,2,2,2,25,1,76.388,rejected,favorable
3775,50000,1,2,2,25,1,-26.286,rejected,unfavorable
3860,80000,2,1,3,25,0,90.295,approved,favorable
3459,80000,2,2,2,25,0,111.25,approved,favorable
3404,50000,1,2,2,25,1,6.02,rejected,unfavorable
3114,30000,1,2,2,25,1,32.38333333,rejected,unfavorable
2727,140000,2,2,2,25,0,5.995714286,approved,unfavorable
3050,60000,2,2,2,25,0,14.29666667,approved,unfavorable
3069,30000,2,1,2,25,0,42.00333333,approved,unfavorable
3595,120000,2,3,2,25,1,4.4825,rejected,unfavorable
3346,50000,1,2,2,25,1,58.05,rejected,favorable
3374,30000,2,2,1,25,1,-7.68,rejected,unfavorable
2841,20000,1,1,2,25,0,65.615,approved,favorable
3657,120000,1,2,2,25,1,39.23416667,rejected,unfavorable
3697,130000,2,2,2,25,0,6.249230769,approved,unfavorable
3577,150000,2,1,2,25,0,2.910666667,approved,unfavorable
3644,80000,1,1,2,25,0,18.43625,approved,unfavorable
2848,30000,2,3,1,25,0,168.8566667,approved,favorable
2795,50000,2,1,2,25,1,2.26,rejected,unfavorable
3586,90000,2,1,2,25,0,86.05555556,approved,favorable
3807,50000,2,2,1,25,0,87.464,approved,favorable
2869,140000,2,2,2,25,0,76.87357143,approved,favorable
2957,30000,2,2,2,25,0,79.66,approved,favorable
2894,100000,2,1,2,25,0,93.341,approved,favorable
3491,80000,2,2,2,25,0,46.23875,approved,unfavorable
3397,180000,1,2,2,25,0,93.72722222,approved,favorable
3699,80000,2,3,1,25,0,100,approved,favorable
3823,80000,2,2,2,25,0,60.03875,approved,favorable
2774,200000,1,2,2,25,1,90,rejected,favorable
3510,90000,1,2,2,25,0,99.35444444,approved,favorable
3309,120000,2,2,2,25,0,100,approved,favorable
3685,80000,1,2,2,25,0,7.12375,approved,unfavorable
2996,130000,2,2,1,25,0,11.92076923,approved,unfavorable
2707,30000,1,2,2,25,1,82,rejected,favorable
3470,80000,2,2,2,25,0,-0.53875,approved,unfavorable
3056,70000,2,2,2,25,1,2.212857143,rejected,unfavorable
3281,30000,1,2,2,25,1,46.93333333,rejected,unfavorable
3857,20000,1,2,2,25,0,39.355,approved,unfavorable
3611,50000,2,2,1,25,1,-23.942,rejected,unfavorable
3002,40000,1,2,1,25,0,11.09,approved,unfavorable
3272,50000,2,2,1,25,0,4.39,approved,unfavorable
3219,150000,2,1,2,25,0,84.16133333,approved,favorable
3498,140000,2,5,2,25,0,36.80285714,approved,unfavorable
3474,310000,2,2,1,25,0,40.27258065,approved,unfavorable
3739,50000,2,2,2,25,0,18.632,approved,unfavorable
3212,100000,2,1,2,25,0,0,approved,unfavorable
3080,160000,2,2,2,25,0,100.39625,approved,favorable
3137,20000,2,1,2,25,0,16.94,approved,unfavorable
3166,20000,1,2,2,25,0,94.75,approved,favorable
2726,30000,2,1,2,25,0,43.99666667,approved,unfavorable
3567,130000,2,1,2,25,0,101.6753846,approved,favorable
3134,50000,1,2,1,25,0,16.292,approved,unfavorable
3011,60000,1,3,2,25,0,10.565,approved,unfavorable
3590,30000,2,2,2,25,0,17.28333333,approved,unfavorable
2839,70000,2,2,2,25,1,36.41285714,rejected,unfavorable
3681,50000,1,2,2,25,0,43.418,approved,unfavorable
3537,150000,2,1,2,25,0,23.29333333,approved,unfavorable
3451,160000,2,2,2,25,0,8.279375,approved,unfavorable
3334,30000,2,1,2,25,0,34.30333333,approved,unfavorable
3636,120000,2,2,1,25,0,44.765,approved,unfavorable
3356,70000,2,3,2,25,1,-7.765714286,rejected,unfavorable
2745,230000,2,2,2,25,0,60.51695652,approved,favorable
2717,50000,2,1,2,25,0,18.714,approved,unfavorable
3414,80000,2,5,2,25,0,87.47375,approved,favorable
3046,50000,2,1,2,25,0,35.048,approved,unfavorable
3610,230000,2,2,2,25,0,194.8813043,approved,favorable
3780,50000,2,2,2,25,1,3.624,rejected,unfavorable
3800,50000,2,2,2,25,0,10.21,approved,unfavorable
3653,20000,1,2,2,25,0,37.055,approved,unfavorable
2827,100000,2,2,2,25,0,6.501,approved,unfavorable
3432,180000,2,1,2,25,0,98.52555556,approved,favorable
3391,50000,1,2,1,25,1,9.138,rejected,unfavorable
3409,80000,2,2,2,25,0,99.5125,approved,favorable
2812,80000,1,2,2,25,0,6.0725,approved,unfavorable
3477,130000,2,1,2,25,0,98.46923077,approved,favorable
2963,60000,1,3,2,25,0,5.305,approved,unfavorable
2732,100000,2,2,1,25,0,81.245,approved,favorable
3861,160000,1,1,2,25,0,48.9075,approved,unfavorable
3776,30000,1,1,2,25,0,98.21666667,approved,favorable
2703,20000,2,1,2,25,0,34.985,approved,unfavorable
2693,150000,2,2,1,25,0,95.896,approved,favorable
3277,20000,1,1,2,25,0,107.155,approved,favorable
2853,280000,1,1,2,25,0,97.54142857,approved,favorable
3561,20000,2,2,2,25,0,86.9,approved,favorable
2792,80000,2,2,2,25,0,100,approved,favorable
3379,130000,2,2,2,25,1,89.87076923,rejected,favorable
3730,180000,2,1,2,25,0,66.14944444,approved,favorable
3168,120000,2,1,2,25,0,95.47416667,approved,favorable
2915,80000,1,1,2,25,0,62.94625,approved,favorable
3556,40000,2,2,2,25,0,19.4425,approved,unfavorable
3040,50000,1,1,2,25,0,100,approved,favorable
3483,50000,2,2,2,25,0,50.496,approved,favorable
2715,220000,1,2,2,25,0,28.05181818,approved,unfavorable
3067,20000,1,2,2,25,0,95,approved,favorable
3068,30000,1,1,2,25,1,-1.026666667,rejected,unfavorable
3360,50000,2,1,2,25,0,33.026,approved,unfavorable
3521,30000,1,3,2,25,0,95.96333333,approved,favorable
3267,180000,2,1,2,25,0,87.93944444,approved,favorable
2744,130000,2,2,2,25,1,90.42461538,rejected,favorable
3784,50000,2,1,2,25,0,81.92,approved,favorable
3804,80000,2,3,2,25,0,3.7675,approved,unfavorable
3318,80000,2,2,2,25,0,56.49,approved,favorable
2875,80000,2,5,1,25,0,10.88,approved,unfavorable
3548,340000,2,2,2,25,0,100.0005882,approved,favorable
3494,50000,2,1,2,25,0,3.654,approved,unfavorable
3485,80000,2,2,2,25,1,27.35,rejected,unfavorable
3039,360000,2,2,2,25,0,100.8752778,approved,favorable
2786,230000,2,2,2,25,0,100,approved,favorable
3597,90000,2,2,2,25,1,7.387777778,rejected,unfavorable
3307,50000,1,1,2,25,0,15.046,approved,unfavorable
3529,70000,2,1,2,25,0,62.00571429,approved,favorable
3573,360000,2,2,2,25,0,99.56277778,approved,favorable
3102,140000,2,1,2,25,0,71.38,approved,favorable
3731,20000,2,2,2,25,0,12.52,approved,unfavorable
3754,10000,1,1,2,25,0,54.7,approved,favorable
2770,120000,2,1,2,25,0,102.4291667,approved,favorable
3476,240000,2,1,2,25,0,100.2445833,approved,favorable
3588,140000,2,2,2,25,0,9.175714286,approved,unfavorable
2993,90000,2,2,2,25,1,6.61,rejected,unfavorable
2765,80000,2,2,2,25,0,92.08,approved,favorable
3315,200000,2,3,2,25,0,96.7065,approved,favorable
3165,120000,2,1,2,25,0,3.88,approved,unfavorable
3250,30000,2,2,2,25,1,15.59333333,rejected,unfavorable
3660,20000,1,1,2,25,0,-27.47,approved,unfavorable
3238,90000,2,2,1,25,0,37.96888889,approved,unfavorable
3203,10000,1,2,2,25,0,32.14,approved,unfavorable
3075,70000,2,2,2,25,1,-0.248571429,rejected,unfavorable
3247,110000,1,1,2,25,1,-6.715454545,rejected,unfavorable
3744,30000,2,2,2,25,1,30.05333333,rejected,unfavorable
3395,50000,1,2,2,25,0,2.706,approved,unfavorable
3865,60000,1,1,2,25,0,7.535,approved,unfavorable
3552,140000,2,2,2,25,1,-5.561428571,rejected,unfavorable
3783,360000,2,1,2,25,0,57.16361111,approved,favorable
2968,20000,1,2,2,25,0,29.89,approved,unfavorable
3422,150000,2,2,2,25,0,71.64666667,approved,favorable
3625,210000,2,1,2,25,0,69.75380952,approved,favorable
3732,30000,2,2,1,25,0,10.50666667,approved,unfavorable
3023,130000,2,2,2,25,1,90.40923077,rejected,favorable
3808,150000,2,1,2,25,0,86.59,approved,favorable
2970,80000,2,6,2,25,0,95.44625,approved,favorable
2825,130000,2,1,2,25,0,99.01615385,approved,favorable
3572,310000,2,1,2,25,0,55.97322581,approved,favorable
3750,140000,2,1,2,25,1,90.05285714,rejected,favorable
2762,210000,1,2,2,25,0,93.38142857,approved,favorable
2901,50000,2,1,2,25,0,74.534,approved,favorable
3141,50000,1,1,2,25,1,12.638,rejected,unfavorable
2797,180000,2,2,2,25,0,24.04888889,approved,unfavorable
3524,20000,1,2,2,25,0,98.295,approved,favorable
3605,100000,2,1,1,25,0,92.463,approved,favorable
2874,100000,1,2,2,25,0,17.102,approved,unfavorable
2837,30000,2,2,2,25,0,91.64,approved,favorable
3328,110000,2,2,1,25,1,2.415454545,rejected,unfavorable
2851,50000,1,2,2,25,0,80.776,approved,favorable
3096,80000,2,1,2,25,0,5.84125,approved,unfavorable
2856,60000,2,2,1,25,0,41.115,approved,unfavorable
3677,320000,1,1,2,25,0,56.2571875,approved,favorable
2811,30000,2,2,2,25,0,35.14,approved,unfavorable
3338,160000,1,1,2,25,0,100.68875,approved,favorable
3748,170000,2,2,2,25,0,68.23647059,approved,favorable
3430,100000,2,1,2,25,0,88.799,approved,favorable
2807,20000,2,2,2,25,0,66.545,approved,favorable
3226,30000,1,2,2,25,0,37.94333333,approved,unfavorable
2913,150000,2,3,2,25,0,100,approved,favorable
2914,20000,1,1,2,25,1,82.74,rejected,favorable
2784,360000,1,1,2,25,0,103.7472222,approved,favorable
3004,120000,2,2,1,25,0,110.2891667,approved,favorable
3047,80000,2,1,2,25,1,82.50125,rejected,favorable
3789,30000,2,2,2,25,0,53.35666667,approved,favorable
3662,160000,1,2,2,25,0,98.118125,approved,favorable
2781,50000,2,2,2,25,0,53.784,approved,favorable
3316,10000,2,2,2,25,1,18.01,rejected,unfavorable
3117,80000,2,2,1,25,0,5.70125,approved,unfavorable
3755,70000,1,1,2,25,0,58.55857143,approved,favorable
3632,70000,2,3,2,25,0,60.94714286,approved,favorable
3077,90000,1,3,2,25,1,83.72222222,rejected,favorable
3867,50000,1,2,2,25,0,45.15,approved,unfavorable
3100,120000,1,2,2,25,0,3.324166667,approved,unfavorable
2846,50000,1,1,2,25,0,80.954,approved,favorable
2919,100000,2,2,2,25,1,-11.827,rejected,unfavorable
3251,180000,2,1,2,25,0,39.49833333,approved,unfavorable
3182,50000,2,1,2,25,1,15.888,rejected,unfavorable
2794,240000,2,2,2,25,0,29.47333333,approved,unfavorable
2714,30000,2,2,1,25,0,3.98,approved,unfavorable
3551,450000,2,1,2,25,0,100,approved,favorable
2815,150000,2,1,2,25,0,73.21866667,approved,favorable
3668,80000,1,2,1,25,0,3.6175,approved,unfavorable
3242,220000,2,1,2,25,0,100,approved,favorable
3785,50000,2,3,2,25,0,48.414,approved,unfavorable
3160,20000,1,2,2,25,0,125.79,approved,favorable
2736,80000,2,2,2,25,0,12.9975,approved,unfavorable
3259,50000,1,2,2,25,1,68.61,rejected,favorable
3363,240000,2,2,2,25,0,96.71416667,approved,favorable
3530,180000,2,2,2,25,0,97.84055556,approved,favorable
2955,20000,1,1,2,25,0,7.24,approved,unfavorable
3803,50000,2,3,1,25,1,-12.486,rejected,unfavorable
2721,120000,1,2,2,25,0,5.543333333,approved,unfavorable
2746,190000,2,2,2,25,0,46.62263158,approved,unfavorable
2842,50000,2,2,2,25,0,1.078,approved,unfavorable
5055,70000,2,3,1,26,0,2.061428571,approved,unfavorable
4442,120000,2,3,2,26,0,99.59,approved,favorable
4282,20000,2,1,2,26,1,88.5,rejected,favorable
4253,110000,2,2,2,26,0,61.26909091,approved,favorable
3978,30000,2,2,2,26,1,21.28333333,rejected,unfavorable
4062,160000,1,2,2,26,0,99.99875,approved,favorable
4760,150000,1,1,2,26,1,-19.71733333,rejected,unfavorable
4616,50000,2,2,1,26,0,104.392,approved,favorable
5035,220000,2,1,2,26,0,88.88545455,approved,favorable
4239,100000,2,3,1,26,0,59.193,approved,favorable
5000,50000,1,2,2,26,0,9.352,approved,unfavorable
4620,170000,1,2,2,26,0,55.37411765,approved,favorable
4739,80000,2,2,1,26,1,-2.1975,rejected,unfavorable
3893,140000,1,2,2,26,1,8.309285714,rejected,unfavorable
4433,120000,2,1,2,26,0,106.3508333,approved,favorable
4079,70000,2,3,1,26,0,10.33857143,approved,unfavorable
4146,30000,1,1,2,26,1,3.67,rejected,unfavorable
3981,340000,2,1,2,26,0,3.922647059,approved,unfavorable
4118,190000,2,2,2,26,0,99.15105263,approved,favorable
4431,50000,2,3,2,26,0,50.584,approved,favorable
4831,140000,2,3,2,26,1,-9.077857143,rejected,unfavorable
4133,80000,1,1,2,26,0,32.72875,approved,unfavorable
4728,150000,2,5,2,26,0,24.32733333,approved,unfavorable
4800,100000,2,2,1,26,0,94.414,approved,favorable
5098,50000,1,2,2,26,0,100,approved,favorable
4704,300000,2,1,2,26,0,100,approved,favorable
4014,50000,2,2,1,26,0,17.014,approved,unfavorable
4678,270000,2,1,2,26,0,100,approved,favorable
4829,70000,2,2,1,26,0,42.89714286,approved,unfavorable
4557,20000,2,2,2,26,0,23.32,approved,unfavorable
4166,20000,2,2,2,26,0,13.16,approved,unfavorable
4183,210000,2,1,2,26,0,100.2438095,approved,favorable
4436,180000,1,2,2,26,0,100.2088889,approved,favorable
3951,30000,1,2,2,26,1,-14.35,rejected,unfavorable
3988,170000,2,1,2,26,0,44.62529412,approved,unfavorable
4712,80000,2,2,1,26,0,69.33125,approved,favorable
4596,120000,2,1,2,26,0,100.3816667,approved,favorable
4679,50000,2,3,2,26,1,30.928,rejected,unfavorable
4117,100000,2,2,2,26,0,99.22,approved,favorable
4095,360000,1,1,2,26,0,97.10833333,approved,favorable
4818,50000,2,2,1,26,0,100,approved,favorable
