TOXICITY,black,white,blended,,correlation
0.718519449,0,0,0,,
0.270306379,0,0,0,,
0.345757544,0,0,0,,
0.908921003,0,0,0,,
0.89512217,0,0,0,,
0.044428151,0,0,0,,
0.587896347,0,0,0,,
0.499744684,0,0,0,,
0.97020793,0,0,0,,
0.127518848,0,0,0,,
0.960043967,0,0,0,,
0.01394959,0,0,0,,
0.083902039,0,0,0,,
0.024409099,0,0,0,,
0.731991351,0,0,0,,
0.360975266,0,0,0,,
0.258811831,0,0,0,,
0.074351959,0,0,0,,
0.411501288,0,0,0,,
0.016867071,0,0,0,,
0.777752042,0,0,0,,
0.549641669,0,0,0,,
0.736579478,0,0,0,,
0.947662294,0,0,0,,
0.116717845,0,0,0,,
0.11169742,0,0,0,,
0.972989917,0,0,0,,
0.020150481,0,0,0,,
0.653122962,0,0,0,,
0.033646561,0,0,0,,
0.165032923,0,2,2,,
0.741677523,0,0,0,,
0.413738757,0,0,0,,
0.94531852,0,0,0,,
0.733307481,0,0,0,,
0.735381603,0,0,0,,
0.447271109,0,0,0,,
0.906573892,0,0,0,,
0.048408601,0,0,0,,
0.865552723,0,0,0,,
0.030670032,0,0,0,,
0.270306379,0,0,0,,
0.908921003,0,0,0,,
0.824947953,0,0,0,,
0.255783916,0,0,0,,
0.939541519,0,0,0,,
0.945205152,0,0,0,,
0.973496079,0,0,0,,
0.957526922,0,0,0,,
0.96625948,0,0,0,,
0.057727501,0,0,0,,
0.947611034,0,0,0,,
0.293639034,0,0,0,,
0.139719829,0,0,0,,
0.093461998,0,0,0,,
0.585382521,0,0,0,,
0.151927918,0,0,0,,
0.96042937,0,0,0,,
0.956047118,0,0,0,,
0.912821412,0,0,0,,
0.14189516,0,0,0,,
0.974316418,0,0,0,,
0.942619443,0,0,0,,
0.322026014,0,0,0,,
0.941990793,0,0,0,,
0.052415807,0,0,0,,
0.864919424,0,0,0,,
0.58532089,0,0,0,,
0.562372565,0,0,0,,
0.736887753,0,0,0,,
0.328973979,0,0,0,,
0.072153345,0,0,0,,
0.969176352,0,0,0,,
0.906183362,0,0,0,,
0.351181209,1,0,1,,
0.420256108,0,0,0,,
0.214523181,0,2,2,,
0.330045164,0,0,0,,
0.093247451,0,0,0,,
0.023420077,0,0,0,,
0.846346378,0,0,0,,
0.944163978,0,0,0,,
0.956047118,0,0,0,,
0.075527169,0,0,0,,
0.345757544,0,0,0,,
0.406621426,0,0,0,,
0.908921003,0,0,0,,
0.067910559,0,0,0,,
0.080532447,0,0,0,,
0.881689191,0,0,0,,
0.441941738,0,0,0,,
0.908921003,0,0,0,,
0.774194479,0,2,2,,
0.156320557,0,0,0,,
0.961456835,0,0,0,,
0.745668769,0,0,0,,
0.957320154,1,0,1,,
0.97072506,0,0,0,,
0.086233929,0,0,0,,
0.968666792,0,0,0,,
0.928585589,0,0,0,,
0.360975266,0,0,0,,
0.917762995,0,0,0,,
0.749203205,0,0,0,,
0.572603643,0,0,0,,
0.58532089,0,0,0,,
0.345757544,0,0,0,,
0.022536768,0,0,0,,
0.363725603,0,0,0,,
0.857507706,0,0,0,,
0.957320154,1,0,1,,
0.019705778,0,0,0,,
0.826569736,0,0,0,,
0.737118006,0,0,0,,
0.135991424,0,0,0,,
0.656827629,0,0,0,,
0.82783705,0,0,0,,
0.847554326,0,0,0,,
0.955366492,0,0,0,,
0.083902039,0,0,0,,
0.86007452,0,0,0,,
0.646530092,0,0,0,,
0.957388341,0,0,0,,
0.978232384,0,0,0,,
0.686135352,0,0,0,,
0.024798507,0,0,0,,
0.381734818,0,0,0,,
0.066100329,0,0,0,,
0.14189516,0,0,0,,
0.115816787,1,0,1,,
0.448435932,0,0,0,,
0.956047118,0,0,0,,
0.92774868,0,0,0,,
0.58532089,0,0,0,,
0.093461998,0,0,0,,
0.093444481,0,0,0,,
0.674079716,0,0,0,,
0.791962683,0,0,0,,
0.068550184,0,0,0,,
0.150400281,0,0,0,,
0.863179922,0,0,0,,
0.086627088,0,0,0,,
0.420256108,0,0,0,,
0.432520777,0,0,0,,
0.844759583,0,0,0,,
0.802254498,0,0,0,,
0.936919868,1,0,1,,
0.081553362,0,0,0,,
0.968402088,0,0,0,,
0.075527169,0,0,0,,
0.079936959,0,0,0,,
0.803899348,0,0,0,,
0.814710081,0,0,0,,
0.01718978,0,0,0,,
0.255783916,0,0,0,,
0.967703223,0,0,0,,
0.58532089,0,0,0,,
0.887038708,0,0,0,,
0.046942811,0,0,0,,
0.270306379,0,0,0,,
0.020664182,0,0,0,,
0.345489323,0,0,0,,
0.016719883,0,0,0,,
0.053905949,0,0,0,,
0.034030098,0,0,0,,
0.952744663,0,0,0,,
0.027433256,0,0,0,,
0.105102986,0,0,0,,
0.287825525,0,0,0,,
0.187820703,0,0,0,,
0.886566222,0,0,0,,
0.783571661,0,0,0,,
0.855321527,0,2,2,,
0.177553445,0,0,0,,
0.90534097,0,0,0,,
0.086987883,0,0,0,,
0.058453213,0,0,0,,
0.025987044,0,0,0,,
0.093461998,0,0,0,,
0.109537408,0,0,0,,
0.86420393,0,0,0,,
0.050638594,0,0,0,,
0.899007857,0,0,0,,
0.177553445,0,0,0,,
0.967273831,0,0,0,,
0.848496497,0,0,0,,
0.562822998,0,0,0,,
0.872262895,0,0,0,,
0.874046326,0,0,0,,
0.411087245,0,0,0,,
0.953956723,0,0,0,,
0.38008678,0,0,0,,
0.938820481,0,0,0,,
0.881142974,0,0,0,,
0.255607069,0,0,0,,
0.876806438,0,0,0,,
0.034746118,0,0,0,,
0.966667175,0,0,0,,
0.960043967,0,0,0,,
0.254300386,0,0,0,,
0.961456835,0,0,0,,
0.706047297,0,0,0,,
0.901755631,0,0,0,,
0.939821184,0,0,0,,
0.094753876,0,0,0,,
0.927341819,0,0,0,,
0.944635928,0,0,0,,
0.19507724,0,0,0,,
0.953956723,0,0,0,,
0.564710438,0,0,0,,
0.286366135,0,0,0,,
0.027300071,0,0,0,,
0.238480464,0,0,0,,
0.653122962,0,0,0,,
0.887116849,0,0,0,,
0.607900083,0,0,0,,
0.782198191,0,0,0,,
0.041199796,0,0,0,,
0.185866341,1,0,1,,
0.3144871,0,0,0,,
0.031096525,0,0,0,,
0.507453918,0,2,2,,
0.957320154,1,0,1,,
0.940088511,0,0,0,,
0.939541519,0,0,0,,
0.462237746,0,0,0,,
0.207215548,0,0,0,,
0.783571661,0,0,0,,
0.016180623,0,0,0,,
0.906712949,0,0,0,,
0.220007375,0,0,0,,
0.360975266,0,0,0,,
0.900727928,0,0,0,,
0.138692781,0,0,0,,
0.944163978,0,0,0,,
0.978463709,0,0,0,,
0.190068379,0,0,0,,
0.860210896,0,0,0,,
0.018242676,0,0,0,,
0.58532089,0,0,0,,
0.647803068,0,0,0,,
0.950175345,0,0,0,,
0.927783966,0,0,0,,
0.647765636,0,0,0,,
0.956157744,0,0,0,,
0.96693778,0,0,0,,
0.898952127,0,0,0,,
0.942800164,0,0,0,,
0.653122962,0,0,0,,
0.093461998,0,0,0,,
0.152980477,0,0,0,,
0.054135434,0,0,0,,
0.887116849,0,0,0,,
0.77048099,0,0,0,,
0.901449621,0,0,0,,
0.971101165,0,0,0,,
0.32465893,0,0,0,,
0.025327755,0,2,2,,
0.93018198,0,2,2,,
0.100944251,0,0,0,,
0.012265596,0,0,0,,
0.905423582,0,2,2,,
0.934607327,0,0,0,,
0.345757544,0,0,0,,
0.044424016,0,0,0,,
0.745668769,0,0,0,,
0.959115028,0,0,0,,
0.270306379,0,0,0,,
0.471752644,1,0,1,,
0.776330769,0,0,0,,
0.757607102,0,0,0,,
0.976417661,0,0,0,,
0.03680424,0,0,0,,
0.898952127,0,0,0,,
0.116558641,0,0,0,,
0.072153345,0,0,0,,
0.238480464,0,0,0,,
0.443367124,0,0,0,,
0.906430006,0,0,0,,
0.974135041,0,0,0,,
0.33380276,0,2,2,,
0.314883977,0,0,0,,
0.944635928,0,0,0,,
0.970849097,1,0,1,,
0.877978683,0,0,0,,
0.016731542,0,0,0,,
0.966820776,0,0,0,,
0.270306379,0,0,0,,
0.49718684,0,0,0,,
0.345757544,0,0,0,,
0.09457276,0,0,0,,
0.119566895,0,0,0,,
0.952435255,0,0,0,,
0.315126777,0,0,0,,
0.745668769,0,0,0,,
0.296932101,0,0,0,,
0.413738757,0,0,0,,
0.858509481,0,0,0,,
0.909797907,0,0,0,,
0.057306681,0,0,0,,
0.957720518,0,0,0,,
0.11435809,0,0,0,,
0.187820703,0,0,0,,
0.960561633,0,0,0,,
0.925613046,0,0,0,,
0.017557502,0,0,0,,
0.961456835,0,0,0,,
0.095513783,0,0,0,,
0.09349376,0,0,0,,
0.938646197,0,0,0,,
0.98946321,0,0,0,,
0.950797737,0,0,0,,
0.891554594,0,0,0,,
0.884222865,0,0,0,,
0.970849097,1,0,1,,
0.920759022,0,0,0,,
0.956047118,0,0,0,,
0.062712647,0,0,0,,
0.066071689,0,0,0,,
0.917855978,0,0,0,,
0.957526922,0,0,0,,
0.957247436,0,0,0,,
0.432520777,0,0,0,,
0.969993353,0,0,0,,
0.360975266,0,0,0,,
0.908921003,0,0,0,,
0.332071483,0,0,0,,
0.345757544,0,0,0,,
0.102434792,0,0,0,,
0.908921003,0,0,0,,
0.868664682,0,0,0,,
0.449789703,0,0,0,,
0.887038708,0,0,0,,
0.067834675,0,0,0,,
0.059419747,0,0,0,,
0.973496079,0,0,0,,
0.094423711,0,0,0,,
0.113023601,0,0,0,,
0.884749949,0,0,0,,
0.883023798,0,0,0,,
0.29699868,0,0,0,,
0.020621374,0,0,0,,
0.091593757,0,0,0,,
0.023469007,0,2,2,,
0.97020793,0,0,0,,
0.959115028,0,0,0,,
0.643758178,0,0,0,,
0.154152051,0,0,0,,
0.123550139,0,0,0,,
0.947657228,0,0,0,,
0.961109638,0,0,0,,
0.201260418,0,0,0,,
0.974135041,0,0,0,,
0.96290493,1,0,1,,
0.945107102,0,0,0,,
0.848017514,0,0,0,,
0.08912389,0,0,0,,
0.255154043,0,0,0,,
0.013537357,0,0,0,,
0.046604332,0,0,0,,
0.448544621,0,0,0,,
0.505956113,0,0,0,,
0.97579658,0,0,0,,
0.971895278,1,0,1,,
0.256116539,0,0,0,,
0.066100329,0,0,0,,
0.974135041,0,0,0,,
0.969649792,0,0,0,,
0.061120614,0,0,0,,
0.08096718,0,0,0,,
0.360975266,0,0,0,,
0.360975266,0,0,0,,
0.057306681,0,0,0,,
0.686931312,0,0,0,,
0.128212824,0,0,0,,
0.086949691,0,0,0,,
0.087962396,0,0,0,,
0.147842586,0,0,0,,
0.364603192,0,0,0,,
0.891945779,0,2,2,,
0.469052911,0,0,0,,
0.280823469,1,0,1,,
0.844606042,0,0,0,,
0.06628228,1,0,1,,
0.84533608,0,0,0,,
0.098291524,0,0,0,,
0.91679287,0,0,0,,
0.161346883,0,0,0,,
0.961748183,0,0,0,,
0.766657531,0,0,0,,
0.757607102,0,0,0,,
0.044428151,0,0,0,,
0.774179518,0,0,0,,
0.593802273,0,0,0,,
0.936190248,0,0,0,,
0.550337017,1,0,1,,
0.975150108,0,0,0,,
0.973754048,0,0,0,,
0.828727067,0,0,0,,
0.877325177,0,0,0,,
0.04345762,0,0,0,,
0.749303579,0,0,0,,
0.278274506,0,0,0,,
0.916530907,0,0,0,,
0.87964195,0,0,0,,
0.250950575,0,0,0,,
0.365939438,0,0,0,,
0.948993623,0,0,0,,
0.86225915,0,0,0,,
0.333886474,0,0,0,,
0.971700549,0,0,0,,
0.774179518,0,0,0,,
0.977680027,0,0,0,,
0.021272406,0,0,0,,
0.908921003,0,0,0,,
0.524060607,0,0,0,,
0.634545922,0,0,0,,
0.090622775,0,0,0,,
0.187820703,0,0,0,,
0.830643594,0,0,0,,
0.245876089,0,0,0,,
0.94979471,0,0,0,,
0.966667175,0,0,0,,
0.974135041,0,0,0,,
0.936579287,0,0,0,,
0.736887753,0,0,0,,
0.276735306,0,0,0,,
0.867239773,1,0,1,,
0.36259082,0,0,0,,
0.278574586,0,0,0,,
0.053178828,0,0,0,,
0.680184186,0,0,0,,
0.499744684,0,0,0,,
0.136000171,0,0,0,,
0.095006779,0,0,0,,
0.041420314,0,0,0,,
0.805419207,0,0,0,,
0.478853375,0,0,0,,
0.185866341,1,0,1,,
0.022081925,0,0,0,,
0.7499125,0,0,0,,
0.976508021,0,0,0,,
0.151492804,0,0,0,,
0.906911373,0,0,0,,
0.562372565,0,0,0,,
0.960218847,0,0,0,,
0.782198191,0,0,0,,
0.854954183,0,0,0,,
0.867239773,1,0,1,,
0.694841027,0,0,0,,
0.14189516,0,0,0,,
0.978463709,0,0,0,,
0.950175345,0,0,0,,
0.293639034,0,0,0,,
0.964220107,0,0,0,,
0.11435809,0,0,0,,
0.684812963,0,0,0,,
0.962000549,0,0,0,,
0.961748183,0,0,0,,
0.956047118,0,0,0,,
0.034905609,0,0,0,,
0.971417308,0,0,0,,
0.957907319,0,0,0,,
0.011403891,0,0,0,,
0.859420657,0,0,0,,
0.033903912,0,0,0,,
0.130499482,0,0,0,,
0.956047118,0,0,0,,
0.019978872,0,0,0,,
0.702732801,0,0,0,,
0.774326146,0,0,0,,
0.736887753,0,0,0,,
0.960043967,0,0,0,,
0.931111217,0,0,0,,
0.087770678,0,0,0,,
0.957388341,0,0,0,,
0.087770678,0,0,0,,
0.961861849,0,0,0,,
0.887116849,0,0,0,,
0.929321527,0,0,0,,
0.028239287,0,0,0,,
0.072332315,0,0,0,,
0.181121677,0,0,0,,
0.968964219,0,0,0,,
0.119138993,0,0,0,,
0.33544153,0,0,0,,
0.80426538,0,0,0,,
0.884749949,0,0,0,,
0.558100522,0,0,0,,
0.966338754,0,0,0,,
0.972712576,1,0,1,,
0.965535045,0,0,0,,
0.941446245,1,0,1,,
0.958913386,0,0,0,,
0.961497486,0,0,0,,
0.757527232,0,0,0,,
0.958478987,0,0,0,,
0.33380276,0,2,2,,
0.242036954,0,2,2,,
0.11435809,0,0,0,,
0.570829332,0,0,0,,
0.287814647,0,0,0,,
0.918832779,0,0,0,,
0.239267334,0,0,0,,
0.974135041,0,0,0,,
0.172914788,0,0,0,,
0.38008678,0,0,0,,
0.973990798,0,0,0,,
0.887116849,0,0,0,,
0.12072134,0,0,0,,
0.891554594,0,0,0,,
0.154498339,0,0,0,,
0.298078835,0,0,0,,
0.093444481,0,0,0,,
0.330016345,0,0,0,,
0.872855186,0,0,0,,
0.899007857,0,0,0,,
0.946138203,0,0,0,,
0.100740351,0,0,0,,
0.980771899,0,0,0,,
0.115520768,0,0,0,,
0.572175682,0,0,0,,
0.900929034,0,0,0,,
0.360975266,0,0,0,,
0.946138203,0,0,0,,
0.038143147,0,0,0,,
0.022058303,0,0,0,,
0.151076287,0,0,0,,
0.673397899,0,0,0,,
0.293639034,0,0,0,,
0.958960533,0,0,0,,
0.072332315,0,0,0,,
0.128212824,0,0,0,,
0.965821981,0,0,0,,
0.074124731,0,0,0,,
0.730876803,0,0,0,,
0.152694538,0,0,0,,
0.127518848,0,0,0,,
0.602561116,0,0,0,,
0.448544621,0,0,0,,
0.119302444,0,0,0,,
0.854435265,0,0,0,,
0.757926822,0,0,0,,
0.130499482,0,0,0,,
0.736887753,0,0,0,,
0.736887753,0,0,0,,
0.736899018,0,0,0,,
0.965226173,0,0,0,,
0.051143911,0,0,0,,
0.889555871,0,0,0,,
0.964823067,0,0,0,,
0.075590312,0,0,0,,
0.093461998,0,0,0,,
0.231746823,0,0,0,,
0.960036933,0,0,0,,
0.01338024,0,0,0,,
0.156465933,0,0,0,,
0.80681932,0,0,0,,
0.031819008,0,0,0,,
0.26362735,0,0,0,,
0.735381603,0,0,0,,
0.126028761,0,0,0,,
0.933787048,0,0,0,,
0.046942811,0,0,0,,
0.887038708,0,0,0,,
0.91679287,0,0,0,,
0.653122962,0,0,0,,
0.086949691,0,0,0,,
0.573704481,0,0,0,,
0.016939504,0,0,0,,
0.270306379,0,0,0,,
0.197641402,0,0,0,,
0.069899857,0,0,0,,
0.750867069,1,0,1,,
0.013174913,0,0,0,,
0.971101165,0,0,0,,
0.372296005,0,0,0,,
0.785941541,0,0,0,,
0.956047118,0,0,0,,
0.062065553,0,0,0,,
0.477566123,0,0,0,,
0.774326146,0,0,0,,
0.090548754,0,0,0,,
0.452115953,0,0,0,,
0.86420393,0,0,0,,
0.126595348,0,0,0,,
0.970727563,0,0,0,,
0.569420278,0,0,0,,
0.966667175,0,0,0,,
0.58532089,0,0,0,,
0.14189516,0,0,0,,
0.062065553,0,0,0,,
0.270306379,0,0,0,,
0.051117163,0,0,0,,
0.447848231,0,0,0,,
0.246018395,0,0,0,,
0.238480464,0,0,0,,
0.916530907,0,0,0,,
0.269953638,0,2,2,,
0.950534105,0,0,0,,
0.149485126,0,0,0,,
0.052208494,0,0,0,,
0.242036954,0,2,2,,
0.323249459,0,0,0,,
0.957320154,1,0,1,,
0.691960573,0,0,0,,
0.782198191,0,0,0,,
0.274936527,0,0,0,,
0.362834781,0,0,0,,
0.135115921,0,0,0,,
0.968584955,0,0,0,,
0.300572306,0,0,0,,
0.953956723,0,0,0,,
0.558100522,0,0,0,,
0.158059403,0,0,0,,
0.165757,1,0,1,,
0.02038786,0,0,0,,
0.057306681,0,0,0,,
0.975150108,0,0,0,,
0.107908167,0,0,0,,
0.181121677,0,0,0,,
0.945626915,0,0,0,,
0.957526922,0,0,0,,
0.144040033,0,0,0,,
0.016719883,0,0,0,,
0.893194437,0,0,0,,
0.912144482,0,0,0,,
0.293639034,0,0,0,,
0.915569723,0,0,0,,
0.653122962,0,0,0,,
0.274154395,0,0,0,,
0.626322448,1,0,1,,
0.976640761,0,0,0,,
0.360975266,0,0,0,,
0.543818712,0,0,0,,
0.973494947,0,0,0,,
0.974135041,0,0,0,,
0.420256108,0,0,0,,
0.61329937,0,0,0,,
0.955505788,0,0,0,,
0.75035274,0,0,0,,
0.018435804,0,0,0,,
0.95446384,0,0,0,,
0.363725603,0,0,0,,
0.393820286,0,0,0,,
0.064772889,0,0,0,,
0.383988768,0,2,2,,
0.967400253,0,0,0,,
0.181091771,0,0,0,,
0.072332315,0,0,0,,
0.970727563,0,0,0,,
0.311988086,0,0,0,,
0.193534017,0,0,0,,
0.962970138,0,0,0,,
0.360975266,0,0,0,,
0.982503831,0,0,0,,
0.887038708,0,0,0,,
0.156320557,0,0,0,,
0.058825865,0,0,0,,
0.258811831,0,0,0,,
0.887951374,0,0,0,,
0.149155617,1,0,1,,
0.80186671,0,0,0,,
0.739450037,0,0,0,,
0.918260813,1,0,1,,
0.11435809,0,0,0,,
0.828727067,0,0,0,,
0.149485126,0,0,0,,
0.101259843,0,0,0,,
0.971700549,0,0,0,,
0.132826701,0,0,0,,
0.887116849,0,0,0,,
0.928858995,0,0,0,,
0.0413104,0,0,0,,
0.858239412,0,0,0,,
0.938820481,0,0,0,,
0.077980191,0,0,0,,
0.887116849,0,0,0,,
0.014452775,0,0,0,,
0.849185824,0,0,0,,
0.255106091,0,0,0,,
0.014452775,0,0,0,,
0.933418334,0,0,0,,
0.812627375,0,0,0,,
0.176958755,0,0,0,,
0.32465893,0,0,0,,
0.290433466,0,0,0,,
0.908921003,0,0,0,,
0.18839784,0,0,0,,
0.113729745,0,0,0,,
0.074124731,0,0,0,,
0.14189516,0,0,0,,
0.902501822,0,0,0,,
0.768791318,0,0,0,,
0.867082059,0,0,0,,
0.274936527,0,0,0,,
0.411501288,0,0,0,,
0.836531222,0,0,0,,
0.072332315,0,0,0,,
0.365939438,0,0,0,,
0.036772471,0,0,0,,
0.372296005,0,0,0,,
0.766281188,0,0,0,,
0.817429125,0,0,0,,
0.075848885,0,0,0,,
0.054919716,0,0,0,,
0.32465893,0,0,0,,
0.757607102,0,0,0,,
0.308308244,0,2,2,,
0.010941383,0,0,0,,
0.964755416,0,0,0,,
0.97085458,0,0,0,,
0.238480464,0,0,0,,
0.087962396,0,0,0,,
0.087962396,0,0,0,,
0.883601785,0,0,0,,
0.602421582,0,0,0,,
0.643468916,0,0,0,,
0.396181643,0,0,0,,
0.918260813,1,0,1,,
0.913907409,0,0,0,,
0.855321527,0,2,2,,
0.974135041,0,0,0,,
0.939541519,0,0,0,,
0.411501288,0,0,0,,
0.956047118,0,0,0,,
0.300572306,0,0,0,,
0.782198191,0,0,0,,
0.256116539,0,0,0,,
0.976614058,0,0,0,,
0.11435809,0,0,0,,
0.736887753,0,0,0,,
0.067180611,1,0,1,,
0.6175735,0,0,0,,
0.959705234,0,0,0,,
0.768021643,0,0,0,,
0.596462667,0,0,0,,
0.023213342,0,0,0,,
0.972613633,0,0,0,,
0.259231389,0,0,0,,
0.025890902,0,0,0,,
0.58532089,0,0,0,,
0.865552723,0,0,0,,
0.321158707,0,0,0,,
0.955149055,1,0,1,,
0.047228765,0,0,0,,
0.647765636,0,0,0,,
0.151076287,0,0,0,,
0.023555813,0,0,0,,
0.83153069,0,0,0,,
0.889835,0,0,0,,
0.973494947,0,0,0,,
0.013537357,0,0,0,,
0.798844397,0,0,0,,
0.250950575,0,0,0,,
0.960276008,0,0,0,,
0.072332315,0,0,0,,
0.950797737,0,0,0,,
0.986923158,0,0,0,,
0.939510882,0,0,0,,
0.063555151,0,0,0,,
0.826569736,0,0,0,,
0.653122962,0,0,0,,
0.11435809,0,0,0,,
0.093461998,0,0,0,,
0.880292773,0,0,0,,
0.066100329,0,0,0,,
0.943322837,0,0,0,,
0.061120614,0,0,0,,
0.270306379,0,0,0,,
0.432520777,0,0,0,,
0.982876003,0,0,0,,
0.902898431,0,0,0,,
0.466015726,0,0,0,,
0.925387919,0,0,0,,
0.052364122,0,0,0,,
0.134382531,0,0,0,,
0.535730898,0,0,0,,
0.964220107,0,0,0,,
0.905438244,0,0,0,,
0.287825525,0,0,0,,
0.953415155,0,0,0,,
0.187820703,0,0,0,,
0.267575383,0,0,0,,
0.066200405,0,0,0,,
0.128931999,0,0,0,,
0.917762995,0,0,0,,
0.069258913,0,0,0,,
0.653122962,0,0,0,,
0.01441668,0,0,0,,
0.90834707,0,0,0,,
0.345757544,0,0,0,,
0.020215459,0,0,0,,
0.864919424,0,0,0,,
0.181121677,0,0,0,,
0.976406157,0,0,0,,
0.036056485,1,0,1,,
0.881453693,0,0,0,,
0.482818425,0,0,0,,
0.735675275,0,0,0,,
0.008735726,0,0,0,,
0.84766525,0,0,0,,
0.106641263,0,0,0,,
0.901449621,0,0,0,,
0.972597778,0,0,0,,
0.293639034,0,0,0,,
0.7499125,0,0,0,,
0.912144482,0,0,0,,
0.922359824,0,0,0,,
0.942619443,0,0,0,,
0.18839784,0,0,0,,
0.480449617,0,0,0,,
0.063812621,0,0,0,,
0.734883547,0,0,0,,
0.070687793,0,0,0,,
0.928858995,0,0,0,,
0.138889283,0,0,0,,
0.127651706,0,0,0,,
0.064772889,0,0,0,,
0.194094926,0,0,0,,
0.699484587,0,0,0,,
0.138117641,0,0,0,,
0.864919424,0,0,0,,
0.91705668,0,0,0,,
0.159085825,0,0,0,,
0.587896347,0,0,0,,
0.698370218,0,0,0,,
0.960043967,0,0,0,,
0.094825491,0,0,0,,
0.884749949,0,0,0,,
0.098291524,0,0,0,,
0.86225915,0,0,0,,
0.58532089,0,0,0,,
0.010137534,0,0,0,,
0.027878663,0,0,0,,
0.33001551,0,0,0,,
0.800812662,0,0,0,,
0.093461998,0,0,0,,
0.947678328,0,0,0,,
0.128075376,0,0,0,,
0.800612807,0,0,0,,
0.949248552,0,0,0,,
0.961564064,0,0,0,,
0.973234057,0,0,0,,
0.926846921,0,0,0,,
0.194094926,0,0,0,,
0.97084111,0,0,0,,
0.878634214,0,0,0,,
0.85644269,0,0,0,,
0.161511093,0,0,0,,
0.019251933,0,0,0,,
0.685099721,0,0,0,,
0.086949691,0,0,0,,
0.337405771,0,0,0,,
0.435577005,0,0,0,,
0.093461998,0,0,0,,
0.119809963,0,0,0,,
0.432520777,0,0,0,,
0.190798029,0,0,0,,
0.008610239,0,0,0,,
0.749203205,0,0,0,,
0.943614662,0,0,0,,
0.942619443,0,0,0,,
0.984986961,0,0,0,,
0.68054527,0,0,0,,
0.084434807,0,0,0,,
0.83334744,0,0,0,,
0.191448405,0,0,0,,
0.158751667,0,0,0,,
0.968018115,0,0,0,,
0.109333701,0,0,0,,
0.824947953,0,0,0,,
0.176958755,0,0,0,,
0.957573056,0,0,0,,
0.899007857,0,0,0,,
0.553335249,0,0,0,,
0.939541519,0,0,0,,
0.348109037,0,2,2,,
0.899007857,0,0,0,,
0.680480778,0,0,0,,
0.908921003,0,0,0,,
0.036990967,0,0,0,,
0.15191792,0,0,0,,
0.470725775,0,2,2,,
0.944635928,0,0,0,,
0.05304708,0,0,0,,
0.866036177,0,0,0,,
0.909780443,0,0,0,,
0.022081925,0,0,0,,
0.959118783,0,0,0,,
0.872430801,0,0,0,,
0.03540951,0,0,0,,
0.908744335,0,0,0,,
0.891945779,0,2,2,,
0.973496079,0,0,0,,
0.855490267,0,0,0,,
0.505956113,0,0,0,,
0.088323422,0,0,0,,
0.336477637,0,0,0,,
0.017093793,0,0,0,,
0.789251447,0,0,0,,
0.066100329,0,0,0,,
0.68054527,0,0,0,,
0.067431182,0,0,0,,
0.58532089,0,0,0,,
0.095513783,0,0,0,,
0.393820286,0,0,0,,
0.083849356,0,0,0,,
0.053965133,0,0,0,,
0.432520777,0,0,0,,
0.953415155,0,0,0,,
0.420256108,0,0,0,,
0.91679287,0,0,0,,
0.181121677,0,0,0,,
0.970448494,0,0,0,,
0.476400793,0,0,0,,
0.934528589,0,0,0,,
0.782198191,0,0,0,,
0.915463984,0,0,0,,
0.884222865,0,0,0,,
0.025327755,0,2,2,,
0.974135041,0,0,0,,
0.908921003,0,0,0,,
0.091575556,0,0,0,,
0.974135041,0,0,0,,
0.095513783,0,0,0,,
0.11435809,0,0,0,,
0.238480464,0,0,0,,
0.982503831,0,0,0,,
0.154718652,0,0,0,,
0.932807982,0,0,0,,
0.093461998,0,0,0,,
0.151076287,0,0,0,,
0.24665159,0,0,0,,
0.089590915,0,0,0,,
0.432520777,0,0,0,,
0.967478991,0,0,0,,
0.34921208,0,0,0,,
0.238480464,0,0,0,,
0.465526104,0,0,0,,
0.815967262,0,0,0,,
0.852604985,0,0,0,,
0.040181059,0,0,0,,
0.653122962,0,0,0,,
0.290306151,0,0,0,,
0.860210896,0,0,0,,
0.332425863,0,0,0,,
0.535971284,0,2,2,,
0.961456835,0,0,0,,
0.022536768,0,0,0,,
0.872855186,0,0,0,,
0.71344161,0,0,0,,
0.846346378,0,0,0,,
0.518001258,0,0,0,,
0.946895003,0,0,0,,
0.626322448,1,0,1,,
0.976752937,0,0,0,,
0.984654188,0,0,0,,
0.90428859,0,0,0,,
0.270306379,0,0,0,,
0.976715744,0,0,0,,
0.950175345,0,0,0,,
0.894931495,0,0,0,,
0.156185359,1,0,1,,
0.961861849,0,0,0,,
0.950175345,0,0,0,,
0.09349376,0,0,0,,
0.855490267,0,0,0,,
0.965821981,0,0,0,,
0.033438522,0,0,0,,
0.017741477,0,0,0,,
0.376119196,0,0,0,,
0.58532089,0,0,0,,
0.908921003,0,0,0,,
0.874455988,0,0,0,,
0.420344412,0,0,0,,
0.067431182,0,0,0,,
0.960043967,0,0,0,,
0.680480778,0,0,0,,
0.96254319,0,0,0,,
0.959115028,0,0,0,,
0.646530092,0,0,0,,
0.057449631,0,0,0,,
0.974135041,0,0,0,,
0.908744335,0,0,0,,
0.944357216,0,0,0,,
0.932708621,0,0,0,,
0.372296005,0,0,0,,
0.229614109,0,0,0,,
0.360975266,0,0,0,,
0.68054527,0,0,0,,
0.805314004,0,2,2,,
0.562372565,0,0,0,,
0.165032923,0,2,2,,
0.435577005,0,0,0,,
0.068425022,0,0,0,,
0.158751667,0,0,0,,
0.646530092,0,0,0,,
